product_id,product_items_sold,product_total_revenue,product_avg_price,product_category
f1c7f353075ce59d8a6f3cf58f419c9c,15,3296.77,199.2,bed_bath_table
c4baedd846ed09b85f78a781b522f126,15,2246.72,107.06133333333334,garden_tools
6cdd53843498f92890544667809f1595,14,5310.43,348.2785714285714,health_beauty
437c05a395e9e47f9762e677a7068ce7,14,864.98,49.51714285714286,health_beauty
461f43be3bdf8844e65b62d9ac2c7a5a,13,1983.39,137.9146153846154,watches_gifts
84f456958365164420cfc80fbe4c7fab,13,1444.91,93.28461538461539,bed_bath_table
bee2e070c39f3dd2f6883a17a5f0da45,13,2382.89,170.76923076923077,computers_accessories
7fb04722aba7a2b632bac8f9819796f3,13,1265.96,78.53076923076922,health_beauty
3fbc0ef745950c7932d5f2a446189725,13,1159.1,65.60538461538461,health_beauty
06edb72f1e0c64b14c5b79353f7abea3,13,718.61,40.356153846153845,bed_bath_table
08574b074924071f4e201e151b152b4e,13,1762.8,93.6846153846154,garden_tools
0bcc3eeca39e1064258aa1e932269894,13,913.95,51.84615384615385,garden_tools
ee0c1cf2fbeae95205b4aa506f1469f0,12,762.65,50.24,perfumery
ab1f9387c0627dd24000bfbc54fdeee0,12,297.32,12.887500000000001,electronics
8c591ab0ca519558779df02023177f44,12,1730.37,109.16166666666668,garden_tools
d285360f29ac7fd97640bf0baef03de0,12,3507.9,275.12,watches_gifts
89321f94e35fc6d7903d36f74e351d40,12,470.85,28.074166666666667,food
c6336fa91fbd87c359e44f5dca5a90ed,12,688.72,44.49166666666667,sports_leisure
8b50a72d52d7a91fb19d19fbe069e2f2,12,726.94,46.656666666666666,housewares
d017a2151d543a9885604dc62a3d9dcc,12,717.77,49.0,fashion_bags_accessories
d2085f7e0f9533605386960fc7e987ec,11,329.64,13.30818181818182,garden_tools
a19b6951c75da43aad691622dd2f6abe,11,581.88,36.23636363636364,furniture_decor
0aabfb375647d9738ad0f7b4ea3653b1,11,467.89,26.49090909090909,consoles_games
d493f5a208254fe85b3ab55d898461a1,11,322.36,20.035454545454545,food
777d2e438a1b645f3aec9bd57e92672c,11,944.62,69.9,bed_bath_table
dbb67791e405873b259e4656bf971246,11,1003.89,81.24818181818182,computers_accessories
2136c70bbe723d338fab53da3c03e6dc,11,470.64,29.0,watches_gifts
7a10781637204d8d10485c71a6108a2e,11,2717.95,227.66363636363639,watches_gifts
a59fb60fddcc72a9878b7ed5cb69d8e4,10,273.78000000000003,15.9,audio
270516a3f41dc035aa87d220228f844c,10,90.9,1.2,health_beauty
8c292ca193d326152e335d77176746f0,10,1668.5,151.5,health_beauty
ec2d43cc59763ec91694573b31f1c29a,10,617.96,45.86,bed_bath_table
d04857e7b4b708ee8b8b9921163edba3,10,913.99,74.49,computers_accessories
cac9e5692471a0700418aa3400b9b2b1,10,1284.75,114.29099999999998,baby
363218ba55c610b750224f90bdd34be1,10,979.3,82.294,bed_bath_table
3354a4e684f5e7199f9407db70ccd92b,10,1071.17,91.09,cool_stuff
05b515fdc76e888aada3c6d66c201dff,10,90.9,1.2,health_beauty
3f14d740544f37ece8a9e7bc8349797e,10,974.69,84.713,computers_accessories
88dd63919fc9ab693803578a04a20209,10,527.51,35.290000000000006,computers_accessories
880be32f4db1d9f6e2bec38fb6ac23ab,10,580.47,43.945,toys
43423cdffde7fda63d0414ed38c11a73,10,758.8100000000001,62.025999999999996,watches_gifts
ea44caac707f7f1325182a538007f838,10,657.5799999999999,50.8,baby
4fe644d766c7566dbc46fb851363cb3b,10,1219.1000000000001,100.082,art
d581a9097bc2a13adf46bbd864ee0d08,9,663.26,59.0,health_beauty
75d6b6963340c6063f7f4cfcccfe6a30,9,633.58,56.989999999999995,perfumery
0a57f7d2c983bcf8188589a5fea4a8da,9,1148.27,114.04444444444445,watches_gifts
d5991653e037ccb7af6ed7d94246b249,9,1577.3300000000002,138.14,computers_accessories
362b773250263786dd58670d2df42c3b,9,604.8199999999999,53.23333333333333,sports_leisure
6c3effec7c8ddba466d4f03f982c7aa3,9,325.09000000000003,23.72222222222222,consoles_games
5d66715cc928aadd0074f61332698593,9,320.88,19.87222222222222,electronics
601a360bd2a916ecef0e88de72a6531a,9,1335.69,128.8788888888889,cool_stuff
eba7488e1c67729f045ab43fac426f2e,9,2198.06,227.24444444444444,perfumery
617186c3d97ea56c9c683a8a3974e8c1,9,869.77,83.32333333333332,perfumery
b114bf337c0626166abe574eee9e3f32,9,1924.22,164.9488888888889,office_furniture
6f3b5b605d91b7439c5e3f5a8dffeea7,9,1794.9299999999998,180.5111111111111,watches_gifts
d696750e550fd0f733979dd7e5dff921,9,1716.75,171.97444444444443,housewares
29427de7f8a9ee983d9dbc51cec569b4,9,1099.05,99.99,cool_stuff
89b121bee266dcd25688a1ba72eefb61,9,825.0,79.9,computers_accessories
5411e9269501a870cabf632f05655131,9,1187.67,114.55555555555556,stationery
e03102efbc2229024c89be731f0aedcb,9,455.96,35.74444444444444,stationery
7ce94ab189134e2d3c05f496d635419c,9,238.72,13.65,electronics
657247f6f60543b93e3cc708a8e6329c,8,2462.63,248.99,luggage_accessories
a50acd33ba7a8da8e9db65094fa990a4,8,1123.36,117.3,auto
36f60d45225e60c7da4558b070ce4b60,8,833.35,91.57125,computers_accessories
db5efde3ad0cc579b130d71c4b2db522,8,1758.19,201.33625,audio
5115d8cd6438c0c4d8abdf38d5d41ebd,8,635.65,69.0,fashion_bags_accessories
c9c6fde711572c1ad99ca12728c6af00,8,383.61,33.739999999999995,telephony
634256dbcd184b3757ffd7632c9fe52a,8,284.83,24.9,health_beauty
f35927953ed82e19d06ad3aac2f06353,8,1063.65,115.0,books_general_interest
bd6e6fce9ada76ea2db0f1912e8e478f,8,570.14,56.99,bed_bath_table
f40876e0ef3cd5f9132b1f16b04b1346,8,944.57,101.15,health_beauty
4fcb3d9a5f4871e8362dfedbdb02b064,8,1341.01,143.8,auto
7564c1759c04fc0a38f2aa84f7a370ee,8,502.71999999999997,45.595,construction_tools_construction
629e019a6f298a83aeecc7877964f935,8,1046.03,113.275,auto
97017430754804328eb9597b7f85da03,8,372.08000000000004,28.49,telephony
bbaef2eadf31fe3ea6702077398be06c,8,593.13,56.99,perfumery
583f158587cdecda3e8bdea694021e39,8,461.38,45.0,sports_leisure
93c902b021a9e594f658ab1b0351602a,8,917.4,98.65,electronics
ed2067a9c1f79553088a3c67b99a9f97,8,584.64,58.32375,food
4b96786612ebe7463132fce2c4dca136,8,1214.77,123.2875,housewares
e9def91e99c8ecb7c5cef5e31506a056,8,696.02,72.49,toys
c3ba4e8d3cb30049213b682e751e9d00,8,875.46,95.0,watches_gifts
3eef0cb94ba82de806bb30ab743c7655,8,840.2,79.99,office_furniture
dbb4ce89c8ed5fb6fd901e2e51093179,7,712.23,86.39285714285714,housewares
e282624d8c82e04983f125e167eb4521,7,237.25,18.847142857142853,telephony
19421075ae0b585f2dc13ff149e2119d,7,406.23,46.471428571428575,sports_leisure
9545d45c37449ccbc376de3a04c66e71,7,1023.0,128.4714285714286,health_beauty
7814c273ab16783d73a9863ebfa8b141,7,2095.28,238.28571428571428,furniture_decor
f646af315b0f3a597f69213537ca2199,7,488.86999999999995,49.9,furniture_decor
d63c1011f49d98b976c352955b1c4bea,7,460.72,57.13285714285714,health_beauty
3516632e8f52b679ff83d1665ecc990e,7,660.45,75.9,computers_accessories
a02d0123079f4ae96001ba2010d1a2df,7,1916.51,235.0,construction_tools_lights
e4d325bd1eea550509bdbbc5c3301fc1,7,2693.13,359.7857142857143,perfumery
054515fd15bc1a2029f10de97ffa9120,7,413.83,43.0,sports_leisure
0a4093a4af429dc0a9334300e5c13ae5,7,298.18,29.9,health_beauty
d2f5484cbffe4ca766301b21ab9246dd,7,195.53,12.88,computers_accessories
d2bea3c01e172037caa99b2d138f39d0,7,217.93,22.471428571428568,small_appliances
93a12c289ca2b78e7069e469f5053ef2,7,1072.72,137.18571428571428,computers_accessories
25e2023ed83352bde98dc1490d14c3d8,7,924.61,113.99285714285713,toys
595fac2a385ac33a80bd5114aec74eb8,7,983.97,124.62857142857142,perfumery
810cfa5dd36b001cfc186499381f72ab,7,424.55,48.8,furniture_decor
52c80cedd4e90108bf4fa6a206ef6b03,7,1452.8400000000001,176.28428571428572,garden_tools
8844bd4b8ca8f93603694ca2bceb77e9,7,710.18,84.99,health_beauty
c708ba7c6269161f89ce0683cdd7c432,7,415.79,49.0,watches_gifts
f07ef9dd6e2d9a366ff30a25e210be70,7,1081.3400000000001,136.5614285714286,fixed_telephony
aba86c093ccdbac75b09111d57e50004,7,981.9499999999999,121.6,office_furniture
1dec4c88c685d5a07bf01dcb0f8bf9f8,7,4411.43,564.7142857142857,auto
aa280035c50ba62c746480a59045eec4,7,343.21,36.79857142857143,toys
1613b819ab5dae53aead2dbb4ebdb378,7,340.96,28.185714285714283,auto
4298b7e67dc399c200662b569563a2b2,7,1151.58,141.64285714285714,computers_accessories
69455f41626a745aea9ee9164cb9eafd,7,1382.16,178.85714285714286,watches_gifts
acc444eb5ad26f79d5a11baa6a03c439,7,1486.41,137.14285714285714,furniture_decor
44a34214a57dc373dcd80f54c919d006,7,340.86,29.5,sports_leisure
4520766ec412348b8d4caa5e8a18c464,6,310.93,34.82833333333333,auto
1d691d8ace0e9d0e00de0569faf0ae04,6,348.78000000000003,39.9,housewares
a5f6ba3fe91a2e73f10b612131cb2404,6,353.54,45.833333333333336,electronics
ab40c45cb88545d5efa2679b30cec4c3,6,204.24,14.99,drinks
dfb97c88e066dc22165f31648efe1312,6,961.78,139.0,auto
027cdd14a677a5834bc67a9789db5021,6,555.21,76.8,perfumery
2948658cb6abc82847412be7201bfc4c,6,845.15,113.33333333333333,health_beauty
ef66e63137bdd1b2e44aa968646fc1e3,6,294.3,34.665,furniture_decor
a9d9db064d4afd4458eb3e139fe29167,6,142.38,14.49,housewares
550299c725cac9511da2b6f40543270c,6,179.76,7.900000000000001,bed_bath_table
c92f0e7b9d49a9543558d6532772441b,6,1057.15,139.5666666666667,luggage_accessories
500870614ddcf5bd84f7d26861026c8a,6,235.18,19.453333333333333,telephony
f288cae3916218ec01f708d093b29d4f,6,690.0,107.0,garden_tools
569ffd16f8032478cbeb9800f2e94ba0,6,192.0,16.9,furniture_decor
87d780fa7d2cf3710aa02dc4ca8db985,6,746.38,104.90000000000002,bed_bath_table
2a5806f10d0f00e5ad032dd2e3c8806e,6,1275.23,171.15666666666667,office_furniture
5f504b3a1c75b73d6151be81eb05bdc9,6,3993.17,597.3333333333334,cool_stuff
5d6bea33648f018dbb563f3a2fab09f3,6,1042.53,150.0,furniture_decor
5a6e53c3b4e8684b13388d6aa4afdf12,6,186.87,16.323333333333334,housewares
30ac6df06dc59ad72cf2f158fc2d904c,6,816.94,115.66666666666667,housewares
4cb1a2850af275025f76f015e0cc79cf,6,278.1,29.75,housewares
11fd9d7ba552e1d28872e008acf1e050,6,920.73,139.9,cool_stuff
7c4a8bec217df1de0df2b5aaf8175b65,6,166.14,18.23333333333333,audio
11dcc970f7a5581e1bf777b6da3f7096,6,523.19,69.23333333333333,housewares
2ef36e1cae01b86d0ff0a2f50ff2bd53,6,680.64,84.0,furniture_decor
7fab1a1472fdd934397068931f63f3ca,6,508.01,69.26666666666667,toys
8eb7b31149dc92903e213c9896443440,6,240.0,24.899999999999995,housewares
c211ff3068fcd2f8898192976d8b3a32,6,204.01999999999998,24.899999999999995,bed_bath_table
825993135690981b6014a46dbe75707e,6,150.60000000000002,10.0,furniture_decor
4df96b4c5286321b71834691e8defd53,6,225.60000000000002,22.5,toys
cb81df0e3ccece253557f2a07df4727e,6,380.78,45.0,sports_leisure
cae79e3b5c787c231543fa415a20b5cc,6,239.10000000000002,28.0,garden_tools
c857b96593773e940454e76efa8eabb3,6,428.7,55.445,furniture_decor
ca5c923962558430573f83661dbe36d6,6,792.3699999999999,111.0,pet_shop
63a8fa4ae2d10ffc0daa5db78ad4ea4f,6,1459.8,229.9,computers_accessories
dab2413ead0edda9967edbc9bda2a64e,6,286.82,29.986666666666665,telephony
380b4664ba5bb18cc9db78ee6bac3558,6,263.19,29.0,watches_gifts
4ac50dbde931c0a5ed8c33d3dc047351,6,397.74,52.36333333333334,health_beauty
04c4a4b9c924494fcf82e0fba966f955,6,236.04000000000002,26.74,watches_gifts
4ae634441e444ca4bc85903cafe98d73,6,178.74,12.653333333333334,telephony
de7087431dce1f95bf39105df32825cd,6,468.74,59.9,sports_leisure
63de2743d05ab59d85caa49e49459ac1,6,172.11,16.441666666666666,health_beauty
0e2d365a247d105fefc31b17ab8706d9,6,833.56,121.21666666666665,perfumery
dc52f0f5d3ec37a93eaf956cde4e5d2c,6,366.15999999999997,49.0,watches_gifts
fb55982be901439613a95940feefd9ee,6,595.8299999999999,79.0,stationery
0d85c435fd60b277ffb9e9b0f88f927a,6,498.39000000000004,70.11666666666667,computers_accessories
47920da896bbd89e851429c78a7a7a8b,6,1080.42,179.99,office_furniture
473795a355d29305c3ea6b156833adf5,6,414.45,54.23333333333333,perfumery
474bb6b54fc608ca71059a6c4f7ecda3,6,186.42,20.4,electronics
2028bf1b01cafb2d2b1901fca4083222,6,436.06,56.99,perfumery
4aa6014eceb682077f9dc4bffebc05b0,6,1961.89,279.665,housewares
a29c32ba19cb3a3a0a8184fd9f8cb6b7,6,289.86,31.99,stationery
78efe838c04bbc568be034082200ac20,6,767.61,99.90000000000002,furniture_decor
764292b2b0f73f77a0272be03fdd45f3,6,635.11,89.90000000000002,furniture_decor
3fddda7e92c16fa45033a4373a116e00,6,317.04,40.99,perfumery
09cbb58b67d2f010f3ce6ae6196f1ed9,6,444.29999999999995,59.9,furniture_decor
05a9dadb8402b6b7ae3dd28f7da187b5,6,1121.36,159.0,computers_accessories
1bfb290d7273a442c874dbe74b4abae6,6,823.58,82.31333333333333,office_furniture
d9894482fba41f536a273ba2276d951f,6,625.2,77.9,market_place
98b22c1129886cbd7fcae69d1c93e442,6,668.52,89.90000000000002,bed_bath_table
f7a17d2c51d9df89a4f1711c4ac17f33,6,391.08,51.56666666666666,housewares
24c66f106f642621e524291a895c9032,6,1182.38,178.23333333333335,health_beauty
710b7c26b7a742f497bba45fab91a25f,6,160.14000000000001,21.15,housewares
9fc0c73ce4d0eaaead44e81eeefebeb0,6,486.38,68.0,sports_leisure
98d61056e0568ba048e5d78038790e77,6,1142.1,167.59166666666667,auto
01c9a70868bec5b748c67fcc26ce5895,5,591.77,102.1,toys
8aa6223e400af9c97b07c75993142721,5,1008.62,171.9,baby
06f0e85c7892d5df893f332706340af1,5,1047.81,173.0,stationery
89b190a046022486c635022524a974a8,5,391.44999999999993,65.49,furniture_decor
06c6e01186af8b98ee1fc9e01f9471e9,5,239.78,35.9,computers_accessories
87a71ae93900ab55fcf685c8040769b3,5,132.29,12.9,electronics
eecc2c78b528d8073b4f1c4bddf92aae,5,235.03000000000003,29.72,computers_accessories
55b71bf300a2765a382eaec566df531f,5,456.15999999999997,75.99,sports_leisure
566a4f2c4385f36d15c00dfcaae132d1,5,191.85,21.9,electronics
c6ea63369936552872ae890c82175b4b,5,1186.42,217.0,bed_bath_table
fc1449f3ffc59fd2eb9640505aea0581,5,840.8500000000001,149.87,computers_accessories
64fb265487de2238627ce43fe8a67efc,5,591.8,89.1,bed_bath_table
aa8d88eb4b9cb38894e33fa624c4287f,5,363.32,55.0,watches_gifts
aa5a88580b8e6e569915aa42f1526dfc,5,404.85,69.9,perfumery
077599a82ee54960bc4f4c941b0d1359,5,676.5799999999999,121.072,health_beauty
07c055536ebf10dfbb6c6db6dbfc36e5,5,281.94,45.9,furniture_decor
54d9ac713e253fa1fae9c8003b011c2a,5,243.0,33.9,cool_stuff
6a1a04054158fe995e1688d8f79605b2,5,382.64,59.9,sports_leisure
3b0f7951038b105522c2d566b54421f7,5,239.5,29.389999999999997,telephony
2ffdf10e724b958c0f7ea69e97d32f64,5,1162.3799999999999,215.8,watches_gifts
c20a3f598c16d77249da67e81caa8317,5,234.73,32.6,housewares
c1dfd7dc17df380ed269d0fc905f6e22,5,329.5,49.99,housewares
82d81ab45858ba32dffde40acc8b3062,5,477.03,69.89,housewares
3b60d513e90300a4e9833e5cda1f1d61,5,898.32,159.77,unknown
8ed094bfe076c568f6bb10feada3f75d,5,1190.99,173.1,office_furniture
186fe07c8b8005ec6a498587ffbc1352,5,217.85,29.0,watches_gifts
5176d8670222d50ebbe4d4c5dfba2b49,5,157.27,17.3,electronics
be958064244f19bf11ee270b2feca7a2,5,349.95000000000005,59.989999999999995,furniture_decor
18b0e642cbae7251e60a64aa07dd9eb9,5,210.36,26.151999999999997,computers_accessories
ccadfeab525a9eb1569983b66e5075c4,5,516.16,85.0,fashion_bags_accessories
cadb69af336c16aba5c5223599821245,5,123.81,13.65,electronics
086351823300e0339f6955b27998c186,5,664.29,115.0,bed_bath_table
ed08ea04c92f5f434c2362f7310fb328,5,86.89999999999999,5.53,housewares
d6bbda35f0b8505c2f824f1d90295855,5,320.20000000000005,54.989999999999995,toys
7506dc43a0aaa509475b7522abfdee9f,5,235.9,23.9,housewares
952670bc019a73f0933157ec82ff6e4f,5,1129.89,205.0,bed_bath_table
404a57563d487aecbc2b1a01d9b89aab,5,1180.69,220.0,bed_bath_table
4bb4fb9c85785b75ab4f6559900c7ca1,5,268.17,37.99,telephony
f4f67ccaece962d013a4e1d7dc3a61f7,5,1296.62,233.86399999999998,auto
192a2c0fed2f8bed34ad458a073ed376,5,327.29999999999995,49.9,housewares
781afe929e3016a667f5f439afd55fce,5,617.99,107.78,sports_leisure
76d1a1a9d21ab677a61c3ae34b1b352f,5,840.57,155.77,unknown
5a419dbf24a8c9718fe522b81c69f61a,5,280.85,44.7,cool_stuff
610c673331ac3c4fa0f393ce5af9aa2e,5,135.6,13.65,electronics
f422d0d9f8b5f7c27289382b14b61248,5,424.32,67.59,toys
f3ce47ccf98da2906f6b8b1387618e07,5,737.69,125.998,housewares
060cb19345d90064d1015407193c233d,5,853.74,147.9,auto
9394a725ee7e3f1da0d6b22b046cc8d4,5,345.21000000000004,51.739999999999995,toys
d3e1006ba3735c0d44160026b6e0ced3,5,675.07,109.1,auto
7cd29da0653abeb444703cc5a957f479,5,247.51,37.9,health_beauty
3a05a947f28cf46d789adedc107d7595,5,752.4300000000001,119.9,sports_leisure
eb8c629f70275fd1c4f809116cce1efc,5,218.23,35.68,furniture_decor
be0dbdc3d67d55727a65d4cd696ca73c,5,412.78999999999996,70.918,computers_accessories
25bf7c5e5f9d008845212122805014e5,5,170.0,18.9,bed_bath_table
7b85e3deef35afd6ebed5461ee8f0641,5,234.05,30.21,computers_accessories
ee3cfb33869693f2a7e8417c795d8cfc,5,232.89,36.7,perfumery
574597aaf385996112490308e37399ce,5,322.84,49.0,housewares
839c9cd22f47fc465c20d554b46fed2c,5,195.39999999999998,20.85,drinks
82e4ad16521ca131d95e198d507db370,5,191.19,18.9,electronics
f77dd338d9f75229a09cbb9a18fd0c9a,5,185.74,25.0,bed_bath_table
b99e4f4fa3f421e0ffbd512d9f152dec,5,179.35999999999999,19.9,electronics
72172e982e8b92155069e4201c92c0bb,5,228.27,34.702,sports_leisure
4cafc445fc7535c3b41b8978c0ce68dc,5,546.41,87.72,industry_commerce_and_business
0b01a9718a61dbdd35cfec9ad13a0301,5,270.85,40.8,costruction_tools_garden
e59dd207c69d86e890febadc796d1078,5,809.27,146.564,cool_stuff
b192be433004cc1f10b467c0e9ea309b,5,1106.3899999999999,179.9,computers_accessories
a0b7d5a992ccda646f2d34e418fff5a0,5,624.2,69.9,furniture_decor
b0c8da302d49498d2ce6be8c631e4e20,5,406.82,66.38,computers_accessories
727a46f0b58a9ef165af9f7ebcfebfa9,5,136.77,19.571999999999996,sports_leisure
6e77b89d36e50217e6793780a8ce5c82,5,251.24,33.79,telephony
6ee7217ab647f3c2b4a5161c75cadab3,5,103.75,8.9,furniture_decor
e336c656869480e20d04ca9389b12167,5,373.56,59.9,fashion_male_clothing
afeeea6271148ee1bb15173b8187c431,5,1114.78,200.928,telephony
73bcea88583002fe12b7399af4ae60da,5,741.75,133.34,watches_gifts
f71f42e2381752836563b70beb542f80,5,236.45,31.9,computers_accessories
b69eb25e3a4def8e9cddee18712e0c5e,5,1161.1299999999999,199.0,cool_stuff
b623b7cb05ee3248fbe4a6ecbeed79a4,5,461.24,73.446,toys
23f2ebdf4d6f7badc8bbd40af362f681,5,1315.9,245.7,home_construction
62d8daeee0db3a60c234c2d1bfd10651,5,203.19,27.3,bed_bath_table
703d742887bb9267f89b675608ba7aa0,5,366.96000000000004,56.1,bed_bath_table
b24af8bca8813bcde4140ff8562f5e47,5,301.24,46.39,telephony
ae2f987a774d66463c1bfcc0a82c3456,5,171.75,26.9,pet_shop
03a20f79e4c056b48ce29b3e30beb0fb,5,369.01,59.0,furniture_decor
a8115d34a4b7b74388da609692162c37,5,243.56,32.7,computers_accessories
a4aa7c1427c31344e5f7cc3d839fe562,5,604.78,98.2,pet_shop
a8075470f960215ffb67624782f80fec,5,619.97,103.0,garden_tools
e2bb00220a167d9e60b6776ac33717bc,5,341.15999999999997,56.0,watches_gifts
af51d485dc5255ba2e18b21b550156e6,5,1536.51,253.91799999999998,luggage_accessories
fbc1488c1a1e72ba175f53ab29a248e8,5,662.42,117.28,perfumery
dc404a1496a08f9f5540c8b5d4b92925,5,1614.4,299.99,toys
34d6306314a47fe15c1efdbc23302020,5,421.75,69.0,computers_accessories
e1da6ab77f4859eb17950e5df1c0f815,5,350.12,48.3,pet_shop
679a3e5e1d2bb68982be5734c6e55e63,5,328.17,54.4,home_construction
35557c68a22ecebcf066e25ca2ddc144,5,236.2,16.9,garden_tools
4413a608a42bd21bbf9d5abbd58c249a,5,895.63,153.79000000000002,cool_stuff
43ee88561093499d9e571d4db5f20b79,5,124.44,10.9,furniture_decor
00250175f79f584c14ab5cecd80553cd,5,445.55,79.99,housewares
65266b2da20d04dbe00c5c2d3bb7859e,4,136.51,21.9,stationery
42ec84ace63b58b8c5a7ba7be01d5fb8,4,501.35,99.92500000000001,cool_stuff
ad2037645597db38527fe3afbe226af2,4,257.6,48.99,drinks
fecf6223a3494f35362f670e571d2a04,4,343.67,69.9,sports_leisure
aede48631330269f65a8d680de491657,4,414.49,87.9,luggage_accessories
dd61e943598eec72351633dd6a72d5dc,4,330.19,69.99,perfumery
ddceb6eef6af67e9fbbd4c148dbe5fd9,4,975.25,212.495,cool_stuff
a9f480bfc49f0b85e8394e1cdf685b4e,4,276.84999999999997,50.45,toys
423a6644f0aa529e8828ff1f91003690,4,1862.09,433.75,agro_industry_and_commerce
4256cf575577f02e6c98d452ad40fa63,4,547.49,99.0,furniture_decor
fb7a100ec8c7b34f60cec22b1a9a10e0,4,255.73000000000002,49.99,toys
20f160a9cf2e856ee5eba259e9ae33f9,4,842.08,189.1125,perfumery
2291d090b69f60fc0ffd95ae394daa77,4,494.52000000000004,102.4,cool_stuff
22c5ddc22ea8cae84fc9917def682dc6,4,281.40000000000003,56.99,perfumery
af16005fca813272caf59c432153949e,4,341.0,75.9,furniture_decor
a298a105818dce6878b787e4af6cff7d,4,358.34000000000003,79.9,baby
a2a61ecd4e916c3ff787c137d23957bb,4,264.93,45.25,housewares
a35a9f46dcee0a67c8c7ad8493eb4135,4,181.58,31.15,computers_accessories
a01c3a8e3ccddf44069c082b1590f19a,4,749.9,179.0,perfumery
b0c2a004d315a5ba0b19584393ac478c,4,636.27,138.9,bed_bath_table
41db6d8062fcd38410c699743ccc0265,4,133.81,16.8325,telephony
6803077179d24889430188e03fafd31a,4,164.12,19.9,electronics
e168af8b2f0d9319737c6a7a37904f9e,4,175.92000000000002,27.15,stationery
0db4869ac8a908414823d44d742f5ba3,4,1154.24,199.99,office_furniture
0dce093fc7ec4dec214256df878e3c08,4,652.38,145.0,watches_gifts
4914f8796af2ecd359fd8f44b9b92339,4,235.20999999999998,49.77,unknown
f9471562478eba8761bc985b968a0092,4,312.84,54.9,housewares
b1acb7e8152c90c9619897753a75c973,4,201.99,34.99,health_beauty
b38b25d838ae0b8385e8cc68b9017644,4,680.78,155.0,health_beauty
9f1c3e71d56894398a42b050b07f1baa,4,84.48,10.835,cool_stuff
9abb00920aae319ef9eba674b7d2e6ff,4,218.08,40.0,baby
9ad75bd7267e5c724cb42c71ac56ca72,4,479.25,104.4,bed_bath_table
9d8a0e115e802d845b4ce1eb794d1260,4,535.85,120.0,sports_leisure
9e164b4afdecc7c67fb9b6f12c104e21,4,375.07,77.02,sports_leisure
9e2d3a8d8ffad53e2e35282a2020221c,4,210.60000000000002,34.9,furniture_decor
23bcd6822a33df5534f9b290216eec1f,4,614.6700000000001,124.85000000000001,toys
2535db191954746776aa1f51dc1a9651,4,107.16,18.5,health_beauty
f71050e65776861c8c3ec7a2d2b0194c,4,401.85,85.78,housewares
e27c4dd075a521097a085bced0631ce7,4,568.42,106.97,furniture_living_room
6bb54c0a1ddf991dc06cc7cb5a13bab7,4,214.22,38.2,construction_tools_construction
6bbe55cf8f85c87b6eebb775a53402f4,4,384.1,80.3475,tablets_printing_image
